key,Created Date,data,Incident Zip,Incident Address,Street Name,City,Status,Community Board,Borough,latitude,longitude
29485297,12/11/2014 08:11:00 PM,"Oil, Grease In Water (QD1)",11236,1080 EAST 92 STREET,EAST 92 STREET,BROOKLYN,Closed,18 BROOKLYN,BROOKLYN,40.64292212090352,-73.90675925834766
29482877,12/11/2014 06:04:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11216,1296 PACIFIC STREET,PACIFIC STREET,BROOKLYN,Closed,08 BROOKLYN,BROOKLYN,40.67755164513687,-73.94808456893468
29485295,12/11/2014 04:52:00 PM,"Taste/Odor, Chemical (QA2)",10034,549 ISHAM STREET,ISHAM STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.86702888727479,-73.91904509514228
29483473,12/11/2014 01:22:00 PM,Cloudy Or Milky Water (QB1),11373,88-30 45 AVENUE,45 AVENUE,Elmhurst,Closed,04 QUEENS,QUEENS,40.74207607083251,-73.87664275533538
29476053,12/10/2014 07:21:00 PM,Cloudy Or Milky Water (QB1),11364,49-07 215 STREET,215 STREET,Oakland Gardens,Closed,11 QUEENS,QUEENS,40.754914064988014,-73.76575164134223
29476054,12/10/2014 03:01:00 PM,Cloudy Or Milky Water (QB1),11105,21-75 19 STREET,19 STREET,Astoria,Closed,01 QUEENS,QUEENS,40.781505260687005,-73.91765056565878
29479001,12/10/2014 02:44:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11223,95 STRYKER STREET,STRYKER STREET,BROOKLYN,Closed,15 BROOKLYN,BROOKLYN,40.59139028604511,-73.97280837211487
29475943,12/10/2014 02:33:00 PM,Cloudy Or Milky Water (QB1),11364,228-05 56 AVENUE,56 AVENUE,Oakland Gardens,Closed,11 QUEENS,QUEENS,40.7549243656582,-73.75230644366191
29474462,12/10/2014 09:20:00 AM,"Taste/Odor, Sewer (QA5)",11106,31-62 29 STREET,29 STREET,Astoria,Closed,01 QUEENS,QUEENS,40.76363186067768,-73.92626422415442
29470555,12/09/2014 09:31:00 PM,"Taste/Odor, Chemical (QA2)",11219,1324 46 STREET,46 STREET,BROOKLYN,Closed,12 BROOKLYN,BROOKLYN,40.636270413177634,-73.98967017659572
29471561,12/09/2014 09:28:00 PM,"No Sampling Required, Requested Information (QG2)",10461,1720 MAYFLOWER AVENUE,MAYFLOWER AVENUE,BRONX,Closed,10 BRONX,BRONX,40.84589209305118,-73.83442961221682
29469263,12/09/2014 09:03:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10314,49 COMSTOCK AVENUE,COMSTOCK AVENUE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.61831397363614,-74.15923180425153
29460663,12/08/2014 08:49:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10016,135 EAST   35 STREET,EAST   35 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN,40.747196141808516,-73.97951888538799
29458156,12/08/2014 01:48:00 PM,unknown odor/taste in drinking water (QA6),11236,1066 EAST   92 STREET,EAST   92 STREET,BROOKLYN,Closed,18 BROOKLYN,BROOKLYN,40.64321608978036,-73.90710116912328
29450704,12/07/2014 08:36:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11235,150 OCEANA DRIVE WEST,OCEANA DRIVE WEST,BROOKLYN,Closed,13 BROOKLYN,BROOKLYN,40.57572153401207,-73.95880455549545
29445075,12/06/2014 04:58:00 PM,"Taste/Odor, Sewer (QA5)",11215,407 18 STREET,18 STREET,BROOKLYN,Closed,07 BROOKLYN,BROOKLYN,40.6596885321165,-73.98611634169995
29445327,12/06/2014 04:46:00 PM,Cloudy Or Milky Water (QB1),11694,1 BEACH 105 STREET,BEACH 105 STREET,Rockaway Park,Closed,14 QUEENS,QUEENS,40.58118970690347,-73.82510291850193
29438433,12/05/2014 09:18:00 PM,unknown odor/taste in drinking water (QA6),11221,275 KOSCIUSKO STREET,KOSCIUSKO STREET,BROOKLYN,Closed,03 BROOKLYN,BROOKLYN,40.691490385152306,-73.94391240072227
29442438,12/05/2014 07:40:00 PM,"Taste/Odor, Sewer (QA5)",11234,2112 EAST 69 STREET,EAST 69 STREET,BROOKLYN,Closed,18 BROOKLYN,BROOKLYN,40.618486655401824,-73.9085043652157
29441115,12/05/2014 01:06:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",10025,910 COLUMBUS AVENUE,COLUMBUS AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN,40.798269050643846,-73.96359329838022
29429188,12/04/2014 04:00:00 PM,"No Sampling Required, Requested Information (QG2)",11357,12-57 150 STREET,150 STREET,Whitestone,Closed,07 QUEENS,QUEENS,40.789632700429955,-73.81411142681682
29429281,12/04/2014 01:25:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",10468,2385 CRESTON AVENUE,CRESTON AVENUE,BRONX,Closed,05 BRONX,BRONX,40.86014359293531,-73.8995642671938
29421172,12/03/2014 07:34:00 PM,"Taste/Odor, Chemical (QA2)",10001,301 10 AVENUE,10 AVENUE,NEW YORK,Closed,04 MANHATTAN,MANHATTAN,40.75043125539278,-74.00218355523813
29419128,12/03/2014 05:36:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10040,68 THAYER STREET,THAYER STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.863809365568805,-73.92730282816437
29423028,12/03/2014 03:50:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10017,333 EAST 43 STREET,EAST 43 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN,40.74992242472087,-73.9703435757232
29419109,12/03/2014 01:56:00 PM,Cloudy Or Milky Water (QB1),11412,104-25 195 STREET,195 STREET,Saint Albans,Closed,12 QUEENS,QUEENS,40.707591694500834,-73.76312621471493
29416993,12/02/2014 05:35:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11223,18 AVENUE V,AVENUE V,BROOKLYN,Closed,13 BROOKLYN,BROOKLYN,40.593607456295516,-73.98409928303681
29405097,12/01/2014 06:51:00 PM,"Taste/Odor, Sewer (QA5)",11434,156-01 NORTH CONDUIT AVENUE,NORTH CONDUIT AVENUE,Jamaica,Closed,12 QUEENS,QUEENS,40.66769635084868,-73.77829596450715
29409774,12/01/2014 06:19:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11203,770 NEW YORK AVENUE,NEW YORK AVENUE,BROOKLYN,Closed,17 BROOKLYN,BROOKLYN,40.65502206219164,-73.9471109954295
29404442,12/01/2014 04:00:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",10461,1680 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,BRONX,Closed,11 BRONX,BRONX,40.85625866053893,-73.83815971912294
29407659,12/01/2014 02:49:00 PM,Cloudy Or Milky Water (QB1),10017,148 EAST 46 STREET,EAST 46 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN,40.75373292384633,-73.97359030443947
29407210,12/01/2014 11:07:00 AM,"Taste/Odor, Sewer (QA5)",11354,25-15 UNION STREET,UNION STREET,Flushing,Closed,07 QUEENS,QUEENS,40.775565143556406,-73.82592470646152
29404297,12/01/2014 09:21:00 AM,"Taste/Odor, Musty/Stale (QA4)",10003,208 EAST 16 STREET,EAST 16 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN,40.734486159034326,-73.98592034098873
29398288,11/30/2014 02:14:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11427,89-17 221 STREET,221 STREET,Queens Village,Closed,13 QUEENS,QUEENS,40.729058630343076,-73.74147744224432
29398279,11/30/2014 12:37:00 PM,Cloudy Or Milky Water (QB1),11375,107-23 METROPOLITAN AVENUE,METROPOLITAN AVENUE,Forest Hills,Closed,06 QUEENS,QUEENS,40.709578704560954,-73.84531139324108
29393016,11/29/2014 05:06:00 PM,"Taste/Odor, Musty/Stale (QA4)",11375,306 BURNS STREET,BURNS STREET,Forest Hills,Closed,06 QUEENS,QUEENS,40.71466200148169,-73.83733839234691
29393858,11/29/2014 01:13:00 PM,"Clear Water With Organisms (Insects, Worms) (QE2)",10301,60 HAMILTON AVENUE,HAMILTON AVENUE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.644911304552586,-74.07968364057206
29397458,11/29/2014 11:51:00 AM,"Taste/Odor, Chlorine (QA1)",10312,117 NORTH PINE TERRACE,NORTH PINE TERRACE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.538616805103885,-74.17901302298539
29388086,11/28/2014 11:58:00 PM,"Taste/Odor, Chemical (QA2)",11433,173-39 105 AVENUE,105 AVENUE,Jamaica,Closed,12 QUEENS,QUEENS,40.702841527253,-73.78314900220407
29387362,11/28/2014 02:59:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11379,69-64 74 STREET,74 STREET,Middle Village,Closed,05 QUEENS,QUEENS,40.70769812055586,-73.87680015214178
29389600,11/28/2014 11:00:00 AM,Cloudy Or Milky Water (QB1),10027,55 WEST 129 STREET,WEST 129 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN,40.80979097825508,-73.94235329910344
29387988,11/28/2014 10:33:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11211,163 NORTH 6 STREET,NORTH 6 STREET,BROOKLYN,Closed,01 BROOKLYN,BROOKLYN,40.716981466735085,-73.95781901073214
29390210,11/28/2014 10:19:00 AM,Cloudy Or Milky Water (QB1),11362,47-44 GLENWOOD STREET,GLENWOOD STREET,Little Neck,Closed,11 QUEENS,QUEENS,40.770479258033276,-73.73163747653531
29383385,11/27/2014 01:18:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10312,577 ARDEN AVENUE,ARDEN AVENUE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.54791519277355,-74.18316152940126
29379609,11/26/2014 10:40:00 PM,"Taste/Odor, Chlorine (QA1)",11215,618 11 STREET,11 STREET,BROOKLYN,Closed,06 BROOKLYN,BROOKLYN,40.663862229295006,-73.97881996855405
29375337,11/25/2014 12:12:00 PM,"Taste/Odor, Chemical (QA2)",11355,132-35 SANFORD AVENUE,SANFORD AVENUE,Flushing,Closed,07 QUEENS,QUEENS,40.75506029183953,-73.83225149777755
29371275,11/25/2014 11:40:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11204,1929 BAY RIDGE AVENUE,BAY RIDGE AVENUE,BROOKLYN,Closed,11 BROOKLYN,BROOKLYN,40.615113569008024,-73.98965544121444
29365910,11/24/2014 02:37:00 PM,"No Sampling Required, Requested Information (QG2)",11105,20-47 27 STREET,27 STREET,Astoria,Closed,01 QUEENS,QUEENS,40.7805112344066,-73.90974411149783
29368364,11/24/2014 10:16:00 AM,"Taste/Odor, Chlorine (QA1)",10034,656 WEST 204 STREET,WEST 204 STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.86682299526868,-73.92299708802844
29353732,11/22/2014 05:42:00 PM,"Taste/Odor, Chlorine (QA1)",10460,1466 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,BRONX,Closed,09 BRONX,BRONX,40.837030048388044,-73.86909075783745
29352201,11/22/2014 12:31:00 PM,"Taste/Odor, Sewer (QA5)",11236,907A EAST 106 STREET,EAST 106 STREET,BROOKLYN,Closed,18 BROOKLYN,BROOKLYN,40.647667442647005,-73.89363182601002
29349238,11/21/2014 08:39:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11226,164 LINDEN BOULEVARD,LINDEN BOULEVARD,BROOKLYN,Closed,17 BROOKLYN,BROOKLYN,40.65250459086345,-73.95222690417052
29349587,11/21/2014 01:37:00 PM,"Taste/Odor, Chlorine (QA1)",11379,78-20 67 ROAD,67 ROAD,Middle Village,Closed,05 QUEENS,QUEENS,40.712433506524924,-73.8748724073585
29342362,11/20/2014 08:08:00 PM,"Taste/Odor, Sewer (QA5)",11691,10-36 MCBRIDE STREET,MCBRIDE STREET,Far Rockaway,Closed,14 QUEENS,QUEENS,40.60314446214851,-73.7579976979244
29340715,11/20/2014 10:33:00 AM,Cloudy Or Milky Water (QB1),11379,63-40 77 STREET,77 STREET,Middle Village,Closed,05 QUEENS,QUEENS,40.71875873128746,-73.87864116150098
29335413,11/20/2014 10:25:00 AM,"Taste/Odor, Musty/Stale (QA4)",11423,89-16 182 STREET,182 STREET,Hollis,Closed,12 QUEENS,QUEENS,40.711841307368886,-73.78008254172164
29327564,11/19/2014 04:06:00 PM,"Clear Water With Organisms (Insects, Worms) (QE2)",11363,250-24 41 ROAD,41 ROAD,Little Neck,Closed,11 QUEENS,QUEENS,40.77259653009315,-73.73927577142325
29327596,11/19/2014 10:42:00 AM,"Taste/Odor, Chemical (QA2)",10025,646 WEST END AVENUE,WEST END AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN,40.792346286906955,-73.97531570795702
29318266,11/18/2014 09:51:00 AM,"Taste/Odor, Chlorine (QA1)",11215,156 PROSPECT PARK WEST,PROSPECT PARK WEST,BROOKLYN,Closed,06 BROOKLYN,BROOKLYN,40.66371103571303,-73.97760169890397
29319084,11/18/2014 08:52:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10309,285 ALBOURNE AVENUE,ALBOURNE AVENUE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.529894928664014,-74.2015014542622
29307823,11/17/2014 11:26:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11103,31-65 46 STREET,46 STREET,Astoria,Closed,01 QUEENS,QUEENS,40.75741447196779,-73.91363402978031
29306764,11/17/2014 09:07:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11234,2789 MILL AVENUE,MILL AVENUE,BROOKLYN,Closed,18 BROOKLYN,BROOKLYN,40.60701861011528,-73.91528717079574
29307661,11/17/2014 05:17:00 PM,"No Sampling Required, Requested Information (QG2)",11104,43-09 43 STREET,43 STREET,Sunnyside,Closed,02 QUEENS,QUEENS,40.74489285466049,-73.92118561153139
29310457,11/17/2014 03:56:00 PM,"Taste/Odor, Chlorine (QA1)",10040,68 THAYER STREET,THAYER STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.863809365568805,-73.92730282816437
29311459,11/17/2014 01:26:00 PM,"Taste/Odor, Chlorine (QA1)",10036,317 WEST 45 STREET,WEST 45 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN,40.75948567983112,-73.98913488475046
29312460,11/17/2014 12:03:00 PM,"Taste/Odor, Sewer (QA5)",11432,84-88 HOMELAWN STREET,HOMELAWN STREET,Jamaica,Closed,08 QUEENS,QUEENS,40.71472582394306,-73.79328641592978
29296569,11/15/2014 02:29:00 PM,"Taste/Odor, Sewer (QA5)",10021,436 EAST 75 STREET,EAST 75 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.76936069019176,-73.95366297729066
29287439,11/14/2014 11:44:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11432,150-02 HOOVER AVENUE,HOOVER AVENUE,Jamaica,Closed,08 QUEENS,QUEENS,40.71428215230356,-73.80977645873516
29282049,11/13/2014 03:31:00 PM,Cloudy Or Milky Water (QB1),10308,92 SCHLEY AVENUE,SCHLEY AVENUE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.553996826263315,-74.14967184446978
29282156,11/13/2014 03:20:00 PM,"Clear Water With Organisms (Insects, Worms) (QE2)",10025,666 WEST END AVENUE,WEST END AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN,40.79298845301179,-73.97484958770718
29267687,11/11/2014 05:16:00 PM,"Taste/Odor, Musty/Stale (QA4)",10028,1591 2 AVENUE,2 AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.77563779728534,-73.95338781825626
29267684,11/11/2014 08:22:00 AM,"Taste/Odor, Musty/Stale (QA4)",11366,160-16 76 AVENUE,76 AVENUE,Fresh Meadows,Closed,08 QUEENS,QUEENS,40.72537928023629,-73.8081465125426
29268057,11/11/2014 02:11:00 AM,"Taste/Odor, Chlorine (QA1)",11374,85-15 65 DRIVE,65 DRIVE,Rego Park,Closed,06 QUEENS,QUEENS,40.71911527661009,-73.86368025010643
29259960,11/10/2014 06:11:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10304,51 OSGOOD AVENUE,OSGOOD AVENUE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.61895888093713,-74.08415165080342
29262387,11/10/2014 05:58:00 PM,"Taste/Odor, Chlorine (QA1)",11206,58B VERNON AVENUE,VERNON AVENUE,BROOKLYN,Closed,03 BROOKLYN,BROOKLYN,40.69452067647616,-73.95001146798775
29259862,11/10/2014 03:58:00 PM,"No Sampling Required, Requested Information (QG2)",11215,412 7 AVENUE,7 AVENUE,BROOKLYN,Closed,06 BROOKLYN,BROOKLYN,40.66428298513348,-73.98376884227048
29261730,11/10/2014 02:22:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11238,351 FRANKLIN AVENUE,FRANKLIN AVENUE,BROOKLYN,Closed,03 BROOKLYN,BROOKLYN,40.68736510413336,-73.95690385141513
29258763,11/10/2014 01:59:00 PM,"No Sampling Required, Requested Information (QG2)",10306,83 ILYSE COURT,ILYSE COURT,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.56535121677337,-74.13947918992848
29261611,11/10/2014 12:28:00 PM,"Taste/Odor, Musty/Stale (QA4)",11434,156-01 NORTH CONDUIT AVENUE,NORTH CONDUIT AVENUE,Jamaica,Closed,12 QUEENS,QUEENS,40.66769635084868,-73.77829596450715
29263788,11/10/2014 09:06:00 AM,"Clear Water With Organisms (Insects, Worms) (QE2)",10458,2414 BELMONT AVENUE,BELMONT AVENUE,BRONX,Closed,06 BRONX,BRONX,40.85517945631178,-73.88591117347879
29256409,11/09/2014 01:08:00 PM,"Taste/Odor, Chemical (QA2)",10002,102 NORFOLK STREET,NORFOLK STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN,40.71881922895107,-73.98712493829669
29250218,11/08/2014 07:45:00 PM,unknown odor/taste in drinking water (QA6),10314,70 MAINE AVENUE,MAINE AVENUE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.62058914050573,-74.12629542245213
29247359,11/08/2014 06:15:00 PM,"Taste/Odor, Chlorine (QA1)",11375,104-40 QUEENS BOULEVARD,QUEENS BOULEVARD,Forest Hills,Closed,06 QUEENS,QUEENS,40.72371349080368,-73.84887910991648
29247712,11/08/2014 03:10:00 PM,"Taste/Odor, Chemical (QA2)",11385,73-14 72 STREET,72 STREET,Ridgewood,Closed,05 QUEENS,QUEENS,40.7017433579578,-73.8780986949546
29247336,11/08/2014 12:02:00 PM,"Taste/Odor, Chlorine (QA1)",10029,441 EAST 116 STREET,EAST 116 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN,40.79559650438022,-73.93442361247425
29242427,11/07/2014 04:19:00 PM,"Oil, Grease In Water (QD1)",10312,399 LYNDALE AVENUE,LYNDALE AVENUE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.534199169982514,-74.15534755076527
29245704,11/07/2014 11:37:00 AM,"Taste/Odor, Chlorine (QA1)",11106,31-73 35 STREET,35 STREET,Astoria,Closed,01 QUEENS,QUEENS,40.761260029887836,-73.9215452702583
29243303,11/07/2014 09:08:00 AM,"No Sampling Required, Requested Information (QG2)",11432,184-31 HOVENDEN ROAD,HOVENDEN ROAD,Jamaica,Closed,08 QUEENS,QUEENS,40.719359328017696,-73.78013349237663
29231263,11/06/2014 03:38:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11213,1030 PARK PLACE,PARK PLACE,BROOKLYN,Closed,08 BROOKLYN,BROOKLYN,40.67303973721813,-73.94333309279837
29231248,11/06/2014 09:29:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11221,682 BUSHWICK AVENUE,BUSHWICK AVENUE,BROOKLYN,Closed,04 BROOKLYN,BROOKLYN,40.696962314845635,-73.93165002242709
29229608,11/05/2014 09:29:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10461,1837 PILGRIM AVENUE,PILGRIM AVENUE,BRONX,Closed,10 BRONX,BRONX,40.848157534136504,-73.83325649264543
29226899,11/05/2014 09:28:00 AM,"Oil, Grease In Water (QD1)",10314,23 LEWISTON STREET,LEWISTON STREET,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.587318110371385,-74.14809035388048
29222351,11/04/2014 08:59:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11370,21-57 80 STREET,80 STREET,East Elmhurst,Closed,01 QUEENS,QUEENS,40.769800421402444,-73.88984096483863
29218403,11/04/2014 07:43:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10023,124 WEST 60 STREET,WEST 60 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN,40.77023090945557,-73.98523044573439
29218315,11/04/2014 06:56:00 PM,Cloudy Or Milky Water (QB1),10466,686 EAST 234 STREET,EAST 234 STREET,BRONX,Closed,12 BRONX,BRONX,40.894397256010194,-73.85769996208678
29220658,11/04/2014 04:19:00 PM,Cloudy Or Milky Water (QB1),11102,23-10 30 DRIVE,30 DRIVE,Astoria,Closed,01 QUEENS,QUEENS,40.76747256118523,-73.92753433968463
29223130,11/04/2014 03:41:00 PM,unknown odor/taste in drinking water (QA6),11372,34-21 91 STREET,91 STREET,Jackson Heights,Closed,03 QUEENS,QUEENS,40.75400740314643,-73.87654847279089
29222352,11/04/2014 03:21:00 PM,"Taste/Odor, Chemical (QA2)",10021,345 EAST 69 STREET,EAST 69 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.76641200076213,-73.95867577639318
29221631,11/04/2014 02:01:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11434,147-65 FARMERS BOULEVARD,FARMERS BOULEVARD,Jamaica,Closed,13 QUEENS,QUEENS,40.66029833253435,-73.7722580900164
29209438,11/03/2014 01:42:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11375,110-29 67 DRIVE,67 DRIVE,Forest Hills,Closed,06 QUEENS,QUEENS,40.72841458773572,-73.84425021497609
29213082,11/03/2014 08:50:00 AM,"Oil, Grease In Water (QD1)",11377,37-18 64 STREET,64 STREET,Woodside,Closed,02 QUEENS,QUEENS,40.748358606293166,-73.89897850140812
29201549,11/02/2014 05:45:00 PM,"Taste/Odor, Chemical (QA2)",10025,205 WEST 107 STREET,WEST 107 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN,40.801305351433506,-73.9656540559828
29205661,11/02/2014 02:37:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10466,674 EAST 232 STREET,EAST 232 STREET,BRONX,Closed,12 BRONX,BRONX,40.893075640018345,-73.85877702007126
29201953,11/02/2014 08:53:00 AM,"Taste/Odor, Sewer (QA5)",11249,44 BERRY STREET,BERRY STREET,BROOKLYN,Closed,01 BROOKLYN,BROOKLYN,40.72104319440276,-73.9564311250355
29200382,11/01/2014 09:17:00 PM,"Taste/Odor, Chlorine (QA1)",10009,195 EAST 2 STREET,EAST 2 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN,40.722263514592335,-73.98403611865581
29199953,11/01/2014 01:00:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10304,220 OSGOOD AVENUE,OSGOOD AVENUE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.616113457557425,-74.07897570460104
29194635,10/31/2014 12:07:00 PM,"Taste/Odor, Chlorine (QA1)",10021,49 EAST 74 STREET,EAST 74 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.77289410750929,-73.96396460036094
29190232,10/31/2014 11:26:00 AM,"Taste/Odor, Chemical (QA2)",10301,4 UNIVERSITY PLACE,UNIVERSITY PLACE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.63112252800448,-74.09948940707622
29193138,10/31/2014 09:01:00 AM,Cloudy Or Milky Water (QB1),10309,141 WOODVALE AVENUE,WOODVALE AVENUE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.52091332893194,-74.20947006738672
29192412,10/31/2014 12:01:00 AM,Cloudy Or Milky Water (QB1),10314,382 NOME AVENUE,NOME AVENUE,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.588884863467136,-74.16269008035974
29180025,10/30/2014 11:13:00 PM,"Taste/Odor, Sewer (QA5)",11362,57-43 263 STREET,263 STREET,Little Neck,Closed,11 QUEENS,QUEENS,40.7628968341197,-73.72065068828387
29183197,10/30/2014 09:10:00 PM,"Taste/Odor, Musty/Stale (QA4)",10308,96 GREENCROFT AVENUE,GREENCROFT AVENUE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.55121104135946,-74.13628305827766
29184288,10/30/2014 08:17:00 PM,"Taste/Odor, Musty/Stale (QA4)",10306,567 MILL ROAD,MILL ROAD,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.555775557999546,-74.11642050916436
29184417,10/30/2014 07:29:00 PM,Cloudy Or Milky Water (QB1),10305,325 SEAVER AVENUE,SEAVER AVENUE,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.58213494365405,-74.09439070687478
29180479,10/30/2014 06:13:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11224,3035 CROPSEY AVENUE,CROPSEY AVENUE,BROOKLYN,Closed,13 BROOKLYN,BROOKLYN,40.58099531039858,-73.98572589741026
29181310,10/30/2014 12:57:00 PM,"Taste/Odor, Musty/Stale (QA4)",11205,40 NOSTRAND AVENUE,NOSTRAND AVENUE,BROOKLYN,Closed,03 BROOKLYN,BROOKLYN,40.698787408507435,-73.95325401705212
29165518,10/28/2014 04:33:00 PM,"Taste/Odor, Sewer (QA5)",10472,2010 POWELL AVENUE,POWELL AVENUE,BRONX,Closed,09 BRONX,BRONX,40.830479560431925,-73.85622502935952
29166529,10/28/2014 04:13:00 PM,"Taste/Odor, Chlorine (QA1)",10469,2553 WOODHULL AVENUE,WOODHULL AVENUE,BRONX,Closed,11 BRONX,BRONX,40.864462023258625,-73.84171536289556
29167873,10/28/2014 11:48:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11355,42-42 COLDEN STREET,COLDEN STREET,Flushing,Closed,07 QUEENS,QUEENS,40.753874227191695,-73.8264686554852
29168832,10/28/2014 11:28:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11211,30 BAYARD STREET,BAYARD STREET,BROOKLYN,Closed,01 BROOKLYN,BROOKLYN,40.718911128107344,-73.95111870690455
29168785,10/28/2014 04:11:00 AM,"Oil, Grease In Water (QD1)",11221,721 LEXINGTON AVENUE,LEXINGTON AVENUE,BROOKLYN,Closed,03 BROOKLYN,BROOKLYN,40.68987546976745,-73.93190248856362
29159359,10/27/2014 12:41:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10301,155 BAY STREET,BAY STREET,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.638213852257884,-74.07588156379224
29163885,10/27/2014 12:17:00 PM,Cloudy Or Milky Water (QB1),10309,24 PERCIVAL PLACE,PERCIVAL PLACE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.52334177966144,-74.20376934799238
29160423,10/27/2014 09:35:00 AM,Other Water Problem (Use Comments) (QZZ),10306,20 WEST CEDARVIEW AVENUE,WEST CEDARVIEW AVENUE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.56610607092481,-74.13485575818551
